turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,alquiler_realizado,alquiler_teorico,pago_real,dinero_inicial_turno,dinero_final_turno,propiedades_antes,propiedades_despues
521,1,ana,6,4,10,34,4,si,morado2,propiedad,60,morado,no,si,12,12,9858,9846,4,4
522,2,bob,3,4,7,3,10,no,gris3,propiedad,120,gris,no,si,24,24,9268,9244,3,3
523,3,carla,1,5,6,39,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,10022,10022,4,4
524,4,diego,3,3,6,13,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9436,9400,2,2
525,5,elena,3,2,5,24,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9766,9766,3,3
526,6,fernando,5,4,9,35,4,si,morado2,propiedad,60,morado,no,no,0,0,10028,10028,3,3
527,7,gema,5,2,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,9318,9258,2,2
528,8,hugo,4,4,8,9,17,no,naranja1,propiedad,180,naranja,no,no,0,0,9222,9222,2,2
529,9,irene,3,6,9,36,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9134,9134,2,2
530,10,javier,6,3,9,1,10,no,gris3,propiedad,120,gris,no,si,24,24,8594,8570,1,1
531,1,ana,5,6,11,4,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9846,9814,4,4
532,2,bob,5,1,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,9244,9204,3,3
533,3,carla,2,3,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,10058,10034,4,4
534,4,diego,1,6,7,19,26,no,estacion3,estacion,200,estacion,no,si,40,40,9400,9360,2,2
535,5,elena,6,1,7,29,36,no,estacion4,estacion,200,estacion,no,no,0,0,9826,9826,3,3
536,6,fernando,1,5,6,4,10,no,gris3,propiedad,120,gris,no,si,24,24,10068,10044,3,3
537,7,gema,4,3,7,32,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9290,9290,2,2
538,8,hugo,5,6,11,17,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9222,9170,2,2
539,9,irene,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9206,9206,2,2
540,10,javier,2,4,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,8570,8530,1,1
541,1,ana,4,3,7,15,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9854,9810,4,4
542,2,bob,1,3,4,16,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9248,9208,3,3
543,3,carla,4,4,8,10,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10034,10034,4,4
544,4,diego,3,2,5,26,31,no,carcel,carcel,0,ninguno,no,no,0,0,9400,9400,2,2
545,5,elena,3,4,7,36,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9878,9878,3,3
546,6,fernando,2,3,5,10,15,no,rosa3,propiedad,160,rosa,no,si,32,32,10084,10052,3,3
547,7,gema,3,1,4,39,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9322,9322,2,2
548,8,hugo,6,2,8,28,36,no,estacion4,estacion,200,estacion,no,si,40,40,9170,9130,2,2
549,9,irene,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9206,9170,2,2
550,10,javier,1,1,2,16,18,no,suerte3,suerte,0,ninguno,no,no,0,0,8530,8530,1,1
551,1,ana,4,1,5,22,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9810,9758,4,4
552,2,bob,1,5,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,9208,9168,3,3
553,3,carla,4,6,10,18,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,10070,10018,4,4
554,4,diego,2,1,3,31,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9400,9400,2,2
555,5,elena,6,5,11,3,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9970,9942,3,3
556,6,fernando,2,1,3,15,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10052,10052,3,3
557,7,gema,6,4,10,3,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9322,9322,2,2
558,8,hugo,5,3,8,36,4,si,morado2,propiedad,60,morado,no,si,12,12,9182,9170,2,2
559,9,irene,1,2,3,19,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9170,9126,2,2
560,10,javier,3,4,7,18,25,no,rojo3,propiedad,240,rojo,no,si,48,48,8558,8510,1,1
561,1,ana,1,4,5,27,32,no,verde1,propiedad,300,verde,no,si,60,60,9798,9738,4,4
562,2,bob,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9212,9212,3,3
563,3,carla,4,2,6,28,34,no,suerte5,suerte,0,ninguno,no,no,0,0,10066,10066,4,4
564,4,diego,3,6,9,34,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9400,9400,2,2
565,5,elena,2,4,6,14,20,no,naranja3,propiedad,200,naranja,no,si,40,40,10002,9962,3,3
566,6,fernando,6,1,7,18,25,no,rojo3,propiedad,240,rojo,no,si,48,48,10064,10016,3,3
567,7,gema,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9322,9286,2,2
568,8,hugo,1,1,2,4,6,no,estacion1,estacion,200,estacion,no,si,40,40,9170,9130,2,2
569,9,irene,4,5,9,22,31,no,carcel,carcel,0,ninguno,no,no,0,0,9126,9126,2,2
570,10,javier,2,5,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,8510,8450,1,1
571,1,ana,3,5,8,32,40,no,azul2,propiedad,400,azul,no,si,80,80,9738,9658,4,4
572,2,bob,2,6,8,37,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9212,9212,3,3
573,3,carla,2,2,4,34,38,no,azul1,propiedad,350,azul,no,si,70,70,10150,10080,4,4
574,4,diego,5,6,11,3,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9480,9452,2,2
575,5,elena,3,4,7,20,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,10022,9970,3,3
576,6,fernando,6,1,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,10096,10036,3,3
577,7,gema,2,3,5,19,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9286,9242,2,2
578,8,hugo,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9182,9154,2,2
579,9,irene,2,5,7,31,38,no,azul1,propiedad,350,azul,no,si,70,70,9126,9056,2,2
580,10,javier,3,5,8,32,40,no,azul2,propiedad,400,azul,no,si,80,80,8506,8426,1,1
581,1,ana,4,1,5,40,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9798,9798,4,4
582,2,bob,2,5,7,5,12,no,rosa1,propiedad,140,rosa,no,si,28,28,9256,9228,3,3
583,3,carla,1,5,6,38,4,si,morado2,propiedad,60,morado,no,si,12,12,10080,10068,4,4
584,4,diego,4,6,10,14,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9452,9408,2,2
585,5,elena,3,1,4,27,31,no,carcel,carcel,0,ninguno,no,no,0,0,10030,10030,3,3
586,6,fernando,3,5,8,32,40,no,azul2,propiedad,400,azul,no,no,0,0,10128,10128,3,3
587,7,gema,1,4,5,24,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9242,9242,2,2
588,8,hugo,3,2,5,14,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9154,9118,2,2
589,9,irene,2,4,6,38,4,si,morado2,propiedad,60,morado,no,si,12,12,9056,9044,2,2
590,10,javier,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,si,40,40,8426,8386,1,1
591,1,ana,5,6,11,5,16,no,estacion2,estacion,200,estacion,no,si,40,40,9826,9786,4,4
592,2,bob,2,4,6,12,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9272,9272,3,3
593,3,carla,6,2,8,4,12,no,rosa1,propiedad,140,rosa,no,si,28,28,10104,10076,4,4
594,4,diego,2,1,3,24,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9448,9396,2,2
595,5,elena,6,6,12,31,3,si,suerte1,suerte,0,ninguno,no,no,0,0,10030,10030,3,3
596,6,fernando,5,4,9,40,9,si,gris2,propiedad,100,gris,no,si,20,20,10180,10160,3,3
597,7,gema,1,1,2,29,31,no,carcel,carcel,0,ninguno,no,no,0,0,9242,9242,2,2
598,8,hugo,4,6,10,19,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9170,9170,2,2
599,9,irene,6,3,9,4,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9044,9044,2,2
600,10,javier,3,6,9,6,15,no,rosa3,propiedad,160,rosa,no,si,32,32,8386,8354,1,1
601,1,ana,5,6,11,16,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9814,9762,4,4
602,2,bob,4,4,8,18,26,no,estacion3,estacion,200,estacion,no,si,40,40,9272,9232,3,3
603,3,carla,1,6,7,12,19,no,naranja2,propiedad,180,naranja,no,no,0,0,10096,10096,4,4
604,4,diego,6,2,8,27,35,no,verde3,propiedad,320,verde,no,si,64,64,9396,9332,2,2
605,5,elena,3,6,9,3,12,no,rosa1,propiedad,140,rosa,no,si,28,28,10030,10002,3,3
606,6,fernando,3,1,4,9,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10160,10160,3,3
607,7,gema,6,6,12,31,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9274,9274,2,2
608,8,hugo,6,2,8,29,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9222,9222,2,2
609,9,irene,4,3,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9044,9004,2,2
610,10,javier,3,3,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,8354,8354,1,1
611,1,ana,5,4,9,27,36,no,estacion4,estacion,200,estacion,no,si,40,40,9830,9790,4,4
612,2,bob,1,4,5,26,31,no,carcel,carcel,0,ninguno,no,no,0,0,9232,9232,3,3
613,3,carla,3,3,6,19,25,no,rojo3,propiedad,240,rojo,no,no,0,0,10160,10160,4,4
614,4,diego,3,3,6,35,1,si,salida,salida,0,ninguno,no,no,0,0,9372,9372,2,2
615,5,elena,6,5,11,12,23,no,suerte4,suerte,0,ninguno,no,no,0,0,10042,10042,3,3
616,6,fernando,6,3,9,13,22,no,rojo1,propiedad,220,rojo,no,si,44,44,10160,10116,3,3
617,7,gema,4,2,6,3,9,no,gris2,propiedad,100,gris,no,si,20,20,9274,9254,2,2
618,8,hugo,5,3,8,37,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9222,9222,2,2
619,9,irene,6,1,7,20,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9004,8952,2,2
620,10,javier,1,4,5,21,26,no,estacion3,estacion,200,estacion,no,si,40,40,8354,8314,1,1
621,1,ana,3,4,7,36,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9830,9830,4,4
622,2,bob,2,6,8,31,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9276,9276,3,3
623,3,carla,5,1,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,10180,10180,4,4
624,4,diego,2,2,4,1,5,no,impuesto1,impuesto,200,ninguno,no,no,0,0,9372,9372,2,2
625,5,elena,6,6,12,23,35,no,verde3,propiedad,320,verde,no,si,64,64,10042,9978,3,3
626,6,fernando,2,6,8,22,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,10116,10060,3,3
627,7,gema,3,2,5,9,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9254,9226,2,2
628,8,hugo,1,3,4,5,9,no,gris2,propiedad,100,gris,no,si,20,20,9274,9254,2,2
629,9,irene,1,5,6,27,33,no,verde2,propiedad,300,verde,no,si,60,60,8952,8892,2,2
630,10,javier,5,5,10,26,36,no,estacion4,estacion,200,estacion,no,si,40,40,8342,8302,1,1
631,1,ana,2,2,4,3,7,no,gris1,propiedad,100,gris,no,si,20,20,9830,9810,4,4
632,2,bob,5,4,9,39,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9332,9332,3,3
633,3,carla,5,6,11,31,2,si,morado1,propiedad,60,morado,no,si,12,12,10264,10252,4,4
634,4,diego,4,2,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9372,9372,2,2
635,5,elena,1,4,5,35,40,no,azul2,propiedad,400,azul,no,si,80,80,10018,9938,3,3
636,6,fernando,4,3,7,30,37,no,suerte6,suerte,0,ninguno,no,no,0,0,10140,10140,3,3
637,7,gema,1,1,2,14,16,no,estacion2,estacion,200,estacion,no,si,40,40,9286,9246,2,2
638,8,hugo,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9254,9254,2,2
639,9,irene,2,5,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,8912,8832,2,2
640,10,javier,4,4,8,36,4,si,morado2,propiedad,60,morado,no,si,12,12,8302,8290,1,1
641,1,ana,1,5,6,7,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9822,9822,4,4
642,2,bob,4,6,10,8,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9332,9332,3,3
643,3,carla,6,2,8,2,10,no,gris3,propiedad,120,gris,no,si,24,24,10252,10228,4,4
644,4,diego,3,1,4,11,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9372,9340,2,2
645,5,elena,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,si,40,40,9938,9898,3,3
646,6,fernando,1,6,7,37,4,si,morado2,propiedad,60,morado,no,no,0,0,10272,10272,3,3
647,7,gema,5,4,9,16,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9278,9230,2,2
648,8,hugo,5,1,6,18,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9254,9210,2,2
649,9,irene,5,1,6,40,6,si,estacion1,estacion,200,estacion,no,si,40,40,8856,8816,2,2
650,10,javier,6,5,11,4,15,no,rosa3,propiedad,160,rosa,no,si,32,32,8290,8258,1,1
651,1,ana,1,3,4,13,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9822,9786,4,4
652,2,bob,3,3,6,18,24,no,rojo2,propiedad,220,rojo,no,no,0,0,9376,9376,3,3
653,3,carla,2,3,5,10,15,no,rosa3,propiedad,160,rosa,no,si,32,32,10276,10244,4,4
654,4,diego,1,2,3,15,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9420,9420,2,2
655,5,elena,5,5,10,6,16,no,estacion2,estacion,200,estacion,no,si,40,40,9898,9858,3,3
656,6,fernando,4,3,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,10312,10312,3,3
657,7,gema,5,2,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,9294,9234,2,2
658,8,hugo,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,no,0,0,9246,9246,2,2
659,9,irene,2,1,3,6,9,no,gris2,propiedad,100,gris,no,si,20,20,8816,8796,2,2
660,10,javier,5,1,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,8258,8258,1,1
661,1,ana,5,4,9,17,26,no,estacion3,estacion,200,estacion,no,no,0,0,9786,9786,4,4
662,2,bob,4,2,6,24,30,no,amarillo3,propiedad,280,amarillo,no,no,0,0,9376,9376,3,3
663,3,carla,1,6,7,15,22,no,rojo1,propiedad,220,rojo,no,si,44,44,10264,10220,4,4
664,4,diego,2,1,3,18,21,no,parking,parking,0,ninguno,no,no,0,0,9420,9420,2,2
665,5,elena,6,2,8,16,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9918,9874,3,3
666,6,fernando,4,1,5,11,16,no,estacion2,estacion,200,estacion,no,no,0,0,10312,10312,3,3
667,7,gema,2,4,6,32,38,no,azul1,propiedad,350,azul,no,si,70,70,9234,9164,2,2
668,8,hugo,3,6,9,31,40,no,azul2,propiedad,400,azul,no,si,80,80,9246,9166,2,2
669,9,irene,4,4,8,9,17,no,naranja1,propiedad,180,naranja,no,si,36,36,8796,8760,2,2
670,10,javier,4,4,8,21,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,8258,8258,1,1
671,1,ana,6,3,9,26,35,no,verde3,propiedad,320,verde,no,si,64,64,9856,9792,4,4
672,2,bob,1,2,3,30,33,no,verde2,propiedad,300,verde,no,si,60,60,9464,9404,3,3
673,3,carla,5,6,11,22,33,no,verde2,propiedad,300,verde,no,si,60,60,10284,10224,4,4
674,4,diego,5,4,9,21,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9420,9364,2,2
675,5,elena,4,1,5,24,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9874,9874,3,3
676,6,fernando,2,5,7,16,23,no,suerte4,suerte,0,ninguno,no,no,0,0,10392,10392,3,3
677,7,gema,1,1,2,38,40,no,azul2,propiedad,400,azul,no,si,80,80,9284,9204,2,2
678,8,hugo,2,5,7,40,7,si,gris1,propiedad,100,gris,no,si,20,20,9202,9182,2,2
679,9,irene,1,6,7,17,24,no,rojo2,propiedad,220,rojo,no,si,44,44,8780,8736,2,2
680,10,javier,3,5,8,29,37,no,suerte6,suerte,0,ninguno,no,no,0,0,8258,8258,1,1
681,1,ana,5,3,8,35,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9792,9792,4,4
682,2,bob,4,3,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,9504,9424,3,3
683,3,carla,5,2,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,10224,10144,4,4
684,4,diego,6,4,10,30,40,no,azul2,propiedad,400,azul,no,si,80,80,9364,9284,2,2
685,5,elena,6,6,12,29,1,si,salida,salida,0,ninguno,no,no,0,0,9874,9874,3,3
686,6,fernando,5,5,10,23,33,no,verde2,propiedad,300,verde,no,si,60,60,10712,10652,3,3
687,7,gema,1,2,3,40,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9264,9264,2,2
688,8,hugo,2,4,6,7,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9182,9182,2,2
689,9,irene,3,6,9,24,33,no,verde2,propiedad,300,verde,no,si,60,60,8736,8676,2,2
690,10,javier,4,2,6,37,3,si,suerte1,suerte,0,ninguno,no,no,0,0,8258,8258,1,1
691,1,ana,3,6,9,3,12,no,rosa1,propiedad,140,rosa,no,no,0,0,9792,9792,4,4
692,2,bob,3,5,8,40,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9424,9424,3,3
693,3,carla,1,1,2,40,2,si,morado1,propiedad,60,morado,no,si,12,12,10144,10132,4,4
694,4,diego,3,5,8,40,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9284,9284,2,2
695,5,elena,3,5,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,9874,9854,3,3
696,6,fernando,3,2,5,33,38,no,azul1,propiedad,350,azul,no,si,70,70,10652,10582,3,3
697,7,gema,6,2,8,3,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9324,9324,2,2
698,8,hugo,3,2,5,13,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9182,9182,2,2
699,9,irene,2,5,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,8676,8596,2,2
700,10,javier,2,1,3,3,6,no,estacion1,estacion,200,estacion,no,si,40,40,8258,8218,1,1
701,1,ana,6,4,10,12,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9874,9830,4,4
702,2,bob,3,4,7,8,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9468,9436,3,3
703,3,carla,1,5,6,2,8,no,suerte2,suerte,0,ninguno,no,no,0,0,10152,10152,4,4
704,4,diego,3,3,6,8,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9324,9296,2,2
705,5,elena,3,2,5,9,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9854,9826,3,3
706,6,fernando,5,4,9,38,7,si,gris1,propiedad,100,gris,no,si,20,20,10662,10642,3,3
707,7,gema,5,2,7,11,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9356,9356,2,2
708,8,hugo,4,4,8,18,26,no,estacion3,estacion,200,estacion,no,si,40,40,9182,9142,2,2
709,9,irene,3,6,9,40,9,si,gris2,propiedad,100,gris,no,si,20,20,8616,8596,2,2
710,10,javier,6,3,9,6,15,no,rosa3,propiedad,160,rosa,no,si,32,32,8274,8242,1,1
711,1,ana,5,6,11,22,33,no,verde2,propiedad,300,verde,no,si,60,60,9870,9810,4,4
712,2,bob,5,1,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,9436,9436,3,3
713,3,carla,2,3,5,8,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10172,10172,4,4
714,4,diego,1,6,7,14,21,no,parking,parking,0,ninguno,no,no,0,0,9296,9296,2,2
715,5,elena,6,1,7,14,21,no,parking,parking,0,ninguno,no,no,0,0,9826,9826,3,3
716,6,fernando,1,5,6,7,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10642,10642,3,3
717,7,gema,4,3,7,18,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9448,9400,2,2
718,8,hugo,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9142,9142,2,2
719,9,irene,6,2,8,9,17,no,naranja1,propiedad,180,naranja,no,si,36,36,8596,8560,2,2
720,10,javier,2,4,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,8242,8242,1,1
721,1,ana,4,3,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,9810,9730,4,4
722,2,bob,1,3,4,21,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9436,9388,3,3
723,3,carla,4,4,8,13,21,no,parking,parking,0,ninguno,no,no,0,0,10268,10268,4,4
724,4,diego,3,2,5,21,26,no,estacion3,estacion,200,estacion,no,si,40,40,9296,9256,2,2
725,5,elena,3,4,7,21,28,no,amarillo2,propiedad,260,amarillo,no,no,0,0,9826,9826,3,3
726,6,fernando,2,3,5,13,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10722,10722,3,3
727,7,gema,3,1,4,25,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9400,9400,2,2
728,8,hugo,6,2,8,37,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9178,9178,2,2
729,9,irene,5,1,6,17,23,no,suerte4,suerte,0,ninguno,no,no,0,0,8560,8560,2,2
730,10,javier,1,1,2,21,23,no,suerte4,suerte,0,ninguno,no,no,0,0,8242,8242,1,1
731,1,ana,4,1,5,40,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9770,9770,4,4
732,2,bob,1,5,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,9388,9388,3,3
733,3,carla,4,6,10,21,31,no,carcel,carcel,0,ninguno,no,no,0,0,10268,10268,4,4
734,4,diego,2,1,3,26,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9256,9256,2,2
735,5,elena,6,5,11,28,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9826,9826,3,3
736,6,fernando,2,1,3,18,21,no,parking,parking,0,ninguno,no,no,0,0,10722,10722,3,3
737,7,gema,6,4,10,29,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9400,9400,2,2
738,8,hugo,5,3,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9178,9178,2,2
739,9,irene,1,2,3,23,26,no,estacion3,estacion,200,estacion,no,si,40,40,8560,8520,2,2
740,10,javier,3,4,7,23,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,8242,8186,1,1
741,1,ana,1,4,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,9810,9786,4,4
742,2,bob,5,6,11,31,2,si,morado1,propiedad,60,morado,no,si,12,12,9444,9432,3,3
743,3,carla,4,2,6,31,37,no,suerte6,suerte,0,ninguno,no,no,0,0,10268,10268,4,4
744,4,diego,3,6,9,29,38,no,azul1,propiedad,350,azul,no,si,70,70,9256,9186,2,2
745,5,elena,2,4,6,39,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9826,9826,3,3
746,6,fernando,6,1,7,21,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,10722,10670,3,3
747,7,gema,5,1,6,39,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9400,9400,2,2
748,8,hugo,1,1,2,13,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9178,9146,2,2
749,9,irene,4,5,9,26,35,no,verde3,propiedad,320,verde,no,si,64,64,8544,8480,2,2
750,10,javier,2,5,7,30,37,no,suerte6,suerte,0,ninguno,no,no,0,0,8186,8186,1,1
751,1,ana,3,5,8,10,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9868,9868,4,4
752,2,bob,2,6,8,2,10,no,gris3,propiedad,120,gris,no,si,24,24,9432,9408,3,3
753,3,carla,2,2,4,37,1,si,salida,salida,0,ninguno,no,no,0,0,10332,10332,4,4
754,4,diego,5,6,11,38,9,si,gris2,propiedad,100,gris,no,si,20,20,9186,9166,2,2
755,5,elena,3,4,7,5,12,no,rosa1,propiedad,140,rosa,no,si,28,28,9878,9850,3,3
756,6,fernando,6,1,7,28,35,no,verde3,propiedad,320,verde,no,si,64,64,10670,10606,3,3
757,7,gema,2,3,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,9432,9408,2,2
758,8,hugo,6,2,8,15,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9146,9146,2,2
759,9,irene,2,5,7,35,2,si,morado1,propiedad,60,morado,no,si,12,12,8528,8516,2,2
760,10,javier,3,5,8,37,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,8186,8186,1,1
761,1,ana,4,1,5,18,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9908,9908,4,4
762,2,bob,2,5,7,10,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9408,9372,3,3
763,3,carla,1,5,6,1,7,no,gris1,propiedad,100,gris,no,si,20,20,10416,10396,4,4
764,4,diego,4,6,10,9,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9166,9130,2,2
765,5,elena,3,1,4,12,16,no,estacion2,estacion,200,estacion,no,si,40,40,9850,9810,3,3
766,6,fernando,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,no,0,0,10646,10646,3,3
767,7,gema,1,4,5,10,15,no,rosa3,propiedad,160,rosa,no,no,0,0,9408,9408,2,2
768,8,hugo,3,2,5,23,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9182,9130,2,2
769,9,irene,2,4,6,2,8,no,suerte2,suerte,0,ninguno,no,no,0,0,8536,8536,2,2
770,10,javier,3,3,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,8186,8186,1,1
771,1,ana,5,6,11,23,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9908,9908,4,4
772,2,bob,2,4,6,17,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9372,9372,3,3
773,3,carla,6,2,8,7,15,no,rosa3,propiedad,160,rosa,no,si,32,32,10432,10400,4,4
774,4,diego,2,1,3,19,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9130,9086,2,2
775,5,elena,6,6,12,16,28,no,amarillo2,propiedad,260,amarillo,no,no,0,0,9862,9862,3,3
776,6,fernando,5,4,9,3,12,no,rosa1,propiedad,140,rosa,no,si,28,28,10646,10618,3,3
777,7,gema,1,1,2,15,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9440,9404,2,2
778,8,hugo,4,6,10,28,38,no,azul1,propiedad,350,azul,no,si,70,70,9166,9096,2,2
779,9,irene,6,3,9,8,17,no,naranja1,propiedad,180,naranja,no,si,36,36,8536,8500,2,2
780,10,javier,3,6,9,11,20,no,naranja3,propiedad,200,naranja,no,si,40,40,8186,8146,1,1
781,1,ana,5,6,11,34,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,10006,10006,4,4
782,2,bob,4,4,8,23,31,no,carcel,carcel,0,ninguno,no,no,0,0,9416,9416,3,3
